x,y
239,0.05887474259361625
240,0.9197864120360464
241,0.0967688497621566
242,0.7984426431357861
243,0.2091217280831188
244,0.9733789039310068
245,0.6411511367186904
246,0.10431511607021093
247,0.07163246045820415
248,0.34735896857455373
249,0.27458614530041814
250,0.32948221475817263
251,0.10924481926485896
252,0.08723547146655619
253,0.2736344321165234
254,0.01585631468333304
255,0.7907304640393704
256,0.8079098642338067
257,0.7234073251020163
258,0.5444010789506137
259,0.22811653441749513
260,0.7623691884800792
261,0.22802050248719752
262,0.12147266580723226
263,0.161526134936139
264,0.18607790884561837
265,0.8672847442794591
266,0.6125906114466488
267,0.5026484481059015
268,0.8776825019158423
269,0.4619665648788214
270,0.7664131624624133
271,0.9929808937013149
272,0.8746847903821617
273,0.8844431065954268
274,0.5129313617944717
275,0.7418246080633253
276,0.5840062452480197
277,0.7877231226302683
278,0.007188926916569471
279,0.586014571832493
280,0.8004119505640119
281,0.7558283363468945
282,0.7281390919815749
283,0.9578273307997733
284,0.2188210841268301
285,0.19350471976213157
286,0.5332821775227785
287,0.15182270179502666
288,0.67017568834126
289,0.6053458363749087
290,0.06926513719372451
291,0.07054016459733248
292,0.23405118403024971
293,0.6073042440693825
294,0.024328238563612103
295,0.3662618128582835
296,0.7874609821010381
297,0.04311645682901144
298,0.9491186749655753
299,0.9575251620262861
300,0.9201054517179728
301,0.18634585314430296
302,0.7322195810265839
303,0.3217329413164407
304,0.10577835119329393
305,0.3150092693977058
306,0.856466174358502
307,0.6181411878205836
308,0.06480271043255925
309,0.12109052645973861
310,0.571850229986012
311,0.693254959071055
312,0.8712124489247799
313,0.1127394053619355
314,0.06090408004820347
315,0.6312128996942192
316,0.6695827359799296
317,0.058902216609567404
318,0.05173298926092684
319,0.8790796764660627
320,0.7215768676251173
321,0.900522526120767
322,0.8096034026239067
323,0.9004679247736931
324,0.9118683445267379
325,0.6814377875998616
326,0.324101974721998
327,0.11280291806906462
328,0.28445022203959525
329,0.15948733547702432
330,0.941758383763954
331,0.021795474691316485
332,0.23422088380903006
333,0.6028557096142322
334,0.606333109550178
335,0.462876153877005
336,0.37367137847468257
337,0.3120938732754439
338,0.45848524547182024
339,0.9229195232037455
340,0.16507671168074012
341,0.4909610340837389
342,0.7877376896794885
343,0.007575633469969034
344,0.13843508949503303
345,0.8689773734658957
346,0.9927273453213274
347,0.47201808262616396
348,0.7181730878073722
349,0.7980654223356396
350,0.8861620721872896
351,0.589138044975698
352,0.006238063331693411
353,0.9043142395094037
354,0.863183835754171
355,0.13523072749376297
356,0.5008431584574282
357,0.36344893951900303
358,0.45661218371242285
359,0.9451473639346659
360,0.027159134158864617
361,0.8890147851780057
362,0.31264169071801007
363,0.38711995841003954
364,0.6369124741759151
365,0.2295134556479752
366,0.5117446456570178
367,0.36556201218627393
368,0.2649190023075789
369,0.23642096505500376
370,0.2072315604891628
371,0.070301205618307
372,0.3511287064757198
373,0.0474287758115679
374,0.4221605227794498
375,0.5971815972588956
376,0.2822179908398539
377,0.04441871750168502
378,0.3427008418366313
379,0.1267388437408954
380,0.5700757235754281
381,0.6602584628853947
382,0.40895547112450004
383,0.21089344774372876
384,0.39208327047526836
385,0.7708795862272382
386,0.5714160804636776
387,0.07518229796551168
388,0.5521370524074882
389,0.4701258835848421
390,0.6397065534256399
391,0.7097582542337477
392,0.13655047956854105
393,0.9889209386892617
394,0.07695997948758304
395,0.9389261566102505
396,0.43801223672926426
397,0.6905441575217992
398,0.4819424992892891
399,0.3331914183218032
400,0.8642850366886705
401,0.5894607831723988
402,0.04252549773082137
403,0.6672759547363967
404,0.28290163539350033
405,0.5223024603910744
406,0.2566352356225252
407,0.16617020452395082
408,0.5596996955573559
409,0.061616552993655205
410,0.7518191284034401
411,0.8868410093709826
412,0.14924976392649114
413,0.3870002101175487
414,0.8781985102687031
415,0.16059075016528368
416,0.6514426576904953
417,0.4686384601518512
418,0.414923676289618
419,0.9115294618532062
420,0.8267804223578423
421,0.8233801161404699
422,0.3803231429774314
423,0.8143642486538738
424,0.41027920530177653
425,0.9276735736057162
426,0.10781599604524672
427,0.09363910648971796
428,0.7104087199550122
429,0.9967386838980019
430,0.07252270169556141
431,0.5114312088117003
432,9.179185144603252e-4
433,0.3462637192569673
434,0.10047319903969765
435,0.14502724702470005
436,0.6408939710818231
437,0.6635595234110951
438,0.6721011414192617
439,0.1014223387464881
440,0.7772413250058889
441,0.20786903728730977
442,0.8292949651367962
443,0.9144009593874216
444,0.09435016405768692
445,0.8533167883288115
446,0.5919180375058204
447,0.883985749213025
448,0.4299433436244726
449,0.9559839826542884
450,0.010135115822777152
451,0.10587281407788396
452,0.935299915028736
453,0.3239470405969769
454,0.03117850492708385
455,0.19062614417634904
456,0.9214138740208
457,0.49946173559874296
458,0.7446538866497576
459,0.41493042511865497
460,0.4006202071905136
461,0.24222416547127068
462,0.35973317082971334
463,0.20082921627908945
464,0.7360927008558065
465,0.9240338406525552
466,0.03423646907322109
467,0.15148423379287124
468,0.5291316674556583
469,0.6829890289809555
470,0.06463181436993182
471,0.8867673696950078
472,0.44319728831760585
473,0.10639910097233951
474,0.011243164306506515
475,0.12252599466592073
476,0.8928729000035673
477,0.4149228222668171
478,0.9670752489473671
479,0.5274610710330307
480,0.6138526571448892
481,0.36643149075098336
482,0.5020937740337104
483,0.2734970338642597
484,0.8843681653961539
485,0.3187832650728524
486,0.006097376113757491
487,0.27916836086660624
488,0.8881127154454589
489,0.9279187556821853
490,0.818991394713521
491,0.4730304451659322
492,0.8781946934759617
493,0.6174022208433598
494,0.7642217979300767
495,0.37166846659965813
496,0.5017561470158398
497,0.8762951272074133
498,0.5655137279536575
499,0.4414501618593931
500,0.9523208152968436
501,0.06259190826676786
502,0.4852017767261714
503,0.2712734641972929
504,0.19967309827916324
505,0.9959260502364486
506,0.7493771887384355
507,0.874071977334097
508,0.28344319947063923
509,0.8479924874845892
510,0.2830010855104774
511,0.14112639566883445
512,0.4220936195924878
513,0.7119825063273311
514,0.7800540768075734
515,0.2822342962026596
516,0.24315628968179226
517,0.2971247062087059
518,0.8938194739166647
519,0.9851175085641444
520,0.8501361520029604
521,0.9003203266765922
522,0.3329939846880734
523,0.2668617742601782
524,0.6451777296606451
525,0.9267178263980895
526,0.04291226714849472
527,0.5770129952579737
528,0.3093653863761574
529,0.9836547253653407
530,0.22875118325464427
531,0.8273593795020133
532,0.20091540389694273
533,0.04703000094741583
534,0.7265223760623485
535,0.49372476199641824
536,0.021172843873500824
537,0.7466412268113345
538,0.6577561502344906
539,0.3049997079651803
540,0.850580372614786
541,0.8054615030996501
542,0.42910801782272756
543,0.9381403932347894
544,0.5962686173152179
545,0.929198486963287
546,0.662467798916623
547,0.9614280958194286
548,0.2326908258255571
549,0.2605324217583984
550,0.5984302794095129
551,0.4445960856974125
552,0.9820610638707876
553,0.26497979275882244
554,0.6232240528333932
555,0.07247392111457884
556,0.011886546621099114
557,0.08279056916944683
558,0.671776887960732
559,0.7411612253636122
560,0.0022009408567100763
561,0.5478640568908304
562,0.9062485112808645
563,0.11599147343076766
564,0.4500745215918869
565,0.7185430123936385
566,0.308059822069481
567,0.3745933920145035
568,0.7311213598586619
569,0.4079824073705822
570,0.22792569221928716
571,0.5884431537706405
572,0.13382453611120582
573,0.548268957529217
574,0.3900764116551727
575,0.11614519241265953
576,0.7271966051775962
577,0.8794279098510742
578,0.10308841476216912
579,0.18320064898580313
580,0.4730074843391776
581,0.7160479191225022
582,0.969303457532078
583,0.636313577182591
584,0.22167213610373437
585,0.5370134443510324
586,0.8719838638789952
587,0.7291050103958696
588,0.13485340191982687
589,0.23690661415457726
590,0.3090632623061538
591,0.32022939599119127
592,0.04336392250843346
593,0.2120265739504248
594,0.16486364416778088
595,0.7625736875925213
596,0.5371545103844255
597,0.7482707900926471
598,0.8065548785962164
599,0.8723920485936105
600,0.28534780722111464
601,0.6153231144417077
602,0.961469016969204
603,0.8973670676350594
604,0.7643385503906757
605,0.6922380211763084
606,0.8358237431384623
607,0.6404901414643973
608,0.37790559348650277
609,0.9588992928620428
610,0.30141921271570027
611,0.29955431749112904
612,0.10308495629578829
613,0.9826937722973526
614,0.568093937356025
615,0.32907963427715003
616,0.14130705362185836
617,0.5905218576081097
618,0.38355584628880024
619,0.8371588918380439
620,0.4114983400795609
621,0.27037423523142934
622,0.7165011379402131
623,0.028616417897865176
624,0.46514309826307
625,0.0030463705770671368
626,0.03795035695657134
627,0.2221679580397904
628,0.5169850662350655
629,0.6878940027672797
630,0.44646300096064806
631,0.9902894669212401
632,0.6342430748045444
633,0.26961136097088456
634,0.039573160698637366
635,0.019732239423319697
636,0.8705282390583307
637,0.8551726907026023
638,0.27333152922801673
639,0.6002408461645246
640,0.46591052412986755
641,0.1005692002363503
642,0.14973683562129736
643,0.6578506189398468
644,0.16969372960738838
645,0.19082098151557148
646,0.3410229329019785
647,0.47534582391381264
648,0.09143588249571621
649,0.8127041382249445
650,0.03128054225817323
651,0.026430639438331127
652,0.9370624697767198
653,9.976350702345371e-5
654,0.6599426604807377
655,0.45217218389734626
656,0.7177012960892171
657,0.4287341341841966
658,0.9907617117278278
659,0.9560098168440163
660,0.6657197463791817
661,0.9397965569514781
662,0.18431846285238862
663,0.737706582294777
664,0.3657599948346615
665,0.8144402897451073
666,0.2769019880797714
667,0.34620370250195265
668,0.40105375880375504
669,0.37403030041605234
670,0.49884210200980306
671,0.555032305419445
672,0.19516927236691117
673,0.7863843117374927
674,0.1597094472963363
675,0.0686294212937355
676,0.057421172969043255
677,0.7146636373363435
678,0.8876250279136002
679,0.40158844413235784
680,0.6067637847736478
681,0.7286738690454513
682,0.7277849817182869
683,0.4968794332817197
684,0.31191201508045197
685,0.31230313587002456
686,0.32034815615043044
687,0.03993592457845807
688,0.04110340680927038
689,0.9489595801569521
690,0.7094942540861666
691,0.7367519305553287
692,0.405037040123716
693,0.8052653076592833
694,0.027668745489791036
695,0.9836182701401412
696,0.21881907852366567
697,0.03336043283343315
698,0.3538932306692004
699,0.9050747626461089
700,0.5497129447758198
701,0.8607993854675442
702,0.6321104124654084
703,0.9155173797626048
704,0.6086870501749218
705,0.17903462261892855
706,0.47720732260495424
707,0.9885682542808354
708,0.29771747649647295
709,0.4017080564517528
710,0.7223389679566026
711,0.18907345063053071
712,0.7748522432520986
713,0.1867671322543174
714,0.7385555203072727
715,0.6281971405260265
716,0.6866819025017321
717,0.9588356127496809
718,0.12219416000880301
719,0.6249472363851964
720,0.5491846036165953
721,0.5207800723146647
722,0.28726395405828953
723,0.6401455493178219
724,0.7793291627895087
725,0.6802063544746488
726,0.23880397831089795
727,0.9845658766571432
728,0.18504039640538394
729,0.054311086889356375
730,0.9736842710990459
731,0.2571006247308105
732,0.5624192866962403
733,0.5171694785822183
734,0.9996385709382594
735,0.15616239048540592
736,0.7722964023705572
737,0.8233407782390714
738,0.45603331667371094
739,0.5367684317752719
740,0.6048373826779425
741,0.4683398590423167
742,0.7462940586265177
743,0.7534801922738552
744,0.6356766906101257
745,0.3802033709362149
746,0.02258669096045196
747,0.20117207616567612
748,0.3042368977330625
749,0.45134016778320074
750,0.009247677167877555
751,0.22223952529020607
752,0.08883677516132593
753,0.6336805671453476
754,0.9714957261458039
755,0.7967514430638403
756,0.21043660817667842
757,0.25143992342054844
758,0.8371954045724124
759,0.6291891289874911
760,0.2897630427032709
761,0.0239506212528795
762,0.9076520395465195
763,0.23627818562090397
764,0.7394614687655121
765,0.31388495210558176
766,0.6768013397231698
767,0.9654195329640061
768,0.33786590630188584
769,0.2368690341245383
770,0.023530250415205956
771,0.22439966001547873
772,0.7224559385795146
773,0.5478761270642281
774,0.8162916556466371
775,0.3590977322310209
776,0.6959304404444993
777,0.429219092708081
778,0.06873234687373042
779,0.6135045506525785
780,0.056538558565080166
781,0.5325146915856749
782,0.13079120451584458
783,0.491326721617952
784,0.89643768616952
785,0.8475735406391323
786,0.1271717012859881
787,0.20732034114189446
788,0.13934659771621227
789,0.10997839877381921
790,0.9077025717124343
791,0.7718546052929014
792,0.8791333043482155
793,0.13559750490821898
794,0.38481854810379446
795,0.7200319622643292
796,0.5034498174209148
797,0.6971903960220516
798,0.7978564940858632
799,0.4184174886904657
800,0.41111311060376465
801,0.8438922124914825
802,0.891482739476487
803,0.2681281049735844
804,0.517989516723901
805,0.48527803597971797
806,0.15657185530290008
807,0.18465656857006252
808,0.1545391078107059
809,0.30010978877544403
810,0.015791735844686627
811,0.9507583940867335
812,0.32303502038121223
813,0.017601134721189737
814,0.5765687690582126
815,0.26873926096595824
816,0.8204324126709253
817,0.19045756058767438
818,0.033790485467761755
819,0.21567411860451102
820,0.4083541741129011
821,0.6036974997259676
822,0.7502970919013023
823,0.5523234489373863
824,0.43498427560552955
825,0.29359042551368475
826,0.396229634527117
827,0.4820796800777316
828,0.6831788937561214
829,0.06626394181512296
830,0.8878459297120571
831,0.7604333695489913
832,0.23323166114278138
833,0.6279721835162491
834,0.9837411406915635
835,0.31384571245871484
836,0.9366748912725598
837,0.069450116250664
838,0.704416332533583
839,0.5465821770485491
840,0.8695412853267044
841,0.7983024837449193
842,0.7625409753527492
843,0.6450277175754309
844,0.012712957104668021
845,0.1807239360641688
846,0.41689746105112135
847,0.9929503467865288
848,0.058091082610189915
849,0.36705428129062057
850,0.4631383118685335
851,0.7644055525306612
852,0.7997040913905948
853,0.1413094149902463
854,0.6794849173165858
855,0.909962703473866
856,0.7135973195545375
857,0.6701334062963724
858,0.565203401260078
859,0.7144713324960321
860,0.03736137435771525
861,0.6975167307537049
862,0.43515603616833687
863,0.0023985852021723986
864,0.18571807444095612
865,0.2509766148868948
866,0.6269309453200549
867,0.36827516043558717
868,0.10636589513160288
869,0.5165325512643903
870,0.8071105014532804
871,0.10643727611750364
872,0.5131227639503777
873,0.09381597233004868
874,0.09984635328873992
875,0.6971972694154829
876,0.8886573160998523
877,0.7459076491650194
878,0.2575199562124908
879,0.13337246957235038
880,0.04679951840080321
881,0.6963949298951775
882,0.9597542940173298
883,0.35460134386084974
884,0.5790874373633415
885,0.4853343016002327
886,0.7111049054656178
887,0.9927504656370729
888,0.3679601554758847
889,0.4478936977684498
890,0.2677305431570858
891,0.4235470376443118
892,0.3117204832378775
893,0.1263860932085663
894,0.6017496197018772
895,0.037398020969703794
896,0.8377880756743252
897,0.17537891468964517
898,0.12423168029636145
899,0.6057960661128163
900,0.7370953124482185
901,0.745563002070412
902,0.2797862538136542
903,0.500972674228251
904,0.7126420061104
905,0.4914997697342187
906,0.19672856153920293
907,0.09891751990653574
908,0.6346546162385494
909,0.20716097694821656
910,0.08326649433001876
911,0.04690616577863693
912,0.4352037603966892
913,0.2786377670709044
914,0.2494069675449282
915,0.881467069266364
916,0.13439994514919817
917,0.8681643407326192
918,0.5620016399770975
919,0.8703169808723032
920,0.1248479844070971
921,0.047235747799277306
922,0.9737866574432701
923,0.3772114855237305
924,0.6300220428965986
925,0.5350486233364791
926,0.18323026993311942
927,0.5326828407123685
928,0.7480237116105855
929,0.3565579876303673
930,0.6201989299152046
931,0.1854074252769351
932,0.4145177195314318
933,0.4657135880552232
934,0.9881508750841022
935,0.172498372849077
936,0.9360857452265918
937,0.2603129558265209
938,0.04745111824013293
939,0.5145612191408873
940,0.49673330900259316
941,0.45089465426281095
942,0.19398906431160867
943,0.6991256617475301
944,0.1642041257582605
945,0.19639627216383815
946,0.03387903841212392
947,0.13039281871169806
948,0.4327847103122622
949,0.15985149261541665
950,0.04500745702534914
951,0.37857016059570014
952,0.039326281286776066
953,0.9974138278048486
954,0.3890317091718316
955,0.659028252819553
956,0.09285123227164149
957,0.35436096997000277
958,0.4700769488699734
959,0.6764813167974353
960,0.10925005283206701
961,0.593502547359094
962,0.9521804279647768
963,0.9972425799351186
964,0.18355593248270452
965,0.4589459819253534
966,0.3078417028300464
967,0.4376669228076935
968,0.011302931234240532
969,0.257729823468253
970,0.28551199939101934
971,0.1903154319152236
972,0.5215165512636304
973,0.9381074057891965
974,0.023080601822584867
975,0.4885607068426907
976,0.3417462173383683
977,0.6304620509035885
978,0.5170120990369469
979,0.19264108408242464
980,0.5793875802773982
981,0.8358241142705083
982,0.26690945867449045
983,0.3595524320844561
984,0.3443779528606683
985,0.7973281086888164
986,0.2477854648604989
987,0.27234832919202745
988,0.8597905337810516
989,0.7337371509056538
990,0.7454873230308294
991,0.7183650992810726
992,0.85033801314421
993,0.7811154786031693
994,0.38084458583034575
995,0.8962818621657789
996,0.06871279003098607
997,0.08589497371576726
998,0.8995238884817809
999,0.524298457428813
1000,0.8099844288080931
1001,0.5580982912797481
1002,0.6085053696297109
1003,0.2730436979327351
1004,0.6599743606057018
1005,0.7209611891303211
1006,0.6271401317790151
1007,0.4906863537617028
1008,0.39717006660066545
1009,0.0720803290605545
1010,0.08142497995868325
1011,0.5889092083089054
1012,0.8409417432267219
1013,0.006512949243187904
1014,0.21118963276967406
1015,0.964634821517393
1016,0.3731564315967262
1017,0.21197135467082262
1018,0.3976721635553986
1019,0.13288017478771508
1020,0.6854000666644424
1021,0.9773764801211655
1022,0.651203595334664
1023,0.8674569050781429
1024,0.8278215429745615
1025,0.24585577612742782
1026,0.9162163736764342
1027,0.9195987435523421
1028,0.8736073919571936
1029,0.778968095080927
1030,0.15361727657727897
1031,0.17353296605870128
1032,0.31436883518472314
1033,0.8811623633373529
1034,0.4246036803815514
1035,0.9955663790460676
1036,0.483351883944124
1037,0.18486200948245823
1038,0.7601098837330937
1039,0.4553116448223591
1040,0.3049861507024616
1041,0.41766555956564844
1042,0.9341571717523038
1043,0.27405172190628946
1044,0.8341441708616912
1045,0.005072196247056127
1046,0.5768634295091033
1047,0.794460317119956
1048,0.8919050965923816
1049,0.5451437281444669
1050,0.5740865224506706
1051,0.006240690127015114
1052,0.31280486611649394
1053,0.7975523276254535
1054,0.7627910720184445
1055,0.6519316188059747
1056,0.5931967466603965
1057,0.46793432137928903
1058,0.5793113412801176
1059,0.12066226662136614
1060,0.2968294306192547
1061,0.5838997331447899
1062,0.12114583537913859
1063,0.7653552524279803
1064,0.8117984177079052
1065,0.9549050533678383
1066,0.8838924400042742
1067,0.8987524122931063
1068,0.9442122450564057
1069,0.7238673965912312
1070,0.47357964399270713
1071,0.6105664470233023
1072,0.8356701650191098
1073,0.08541146107017994
1074,0.5628002919256687
1075,0.11258933390490711
1076,0.591676008887589
1077,0.8628046580124646
1078,0.3900016504339874
1079,0.8894835547544062
1080,0.9261690445709974
1081,0.9060707916505635
1082,0.48012529173865914
1083,0.45578029146417975
1084,0.5064734355546534
1085,0.8798315904568881
1086,0.015838927123695612
1087,0.3127054066862911
1088,0.8955712981987745
1089,0.8858885881491005
1090,0.5549299088306725
1091,0.7103296406567097
1092,0.8496642988175154
1093,0.11711386754177511
1094,0.004936609650030732
1095,0.5564074807334691
1096,0.6330225963611156
1097,0.021722920006141067
1098,0.5498600867576897
1099,0.26637810142710805
1100,0.8820925815962255
1101,0.08842140529304743
1102,0.7509168216492981
1103,0.4770378926768899
1104,0.2553460015915334
1105,0.7168599357828498
1106,0.6937443008646369
1107,0.9002294151578099
1108,0.04128406918607652
1109,0.8863922061864287
1110,0.17884586937725544
1111,0.08138036425225437
1112,0.9772374720778316
1113,0.4442766916472465
1114,0.9687313921749592
1115,0.8704364523291588
1116,0.20900816633366048
1117,0.4663218108471483
1118,0.6989138398785144
1119,0.00268372124992311
1120,0.23791920905932784
1121,0.9658200419507921
1122,0.4515031762421131
1123,0.7577849964145571
1124,0.6388574854936451
1125,0.1684523259755224
1126,0.23845397611148655
1127,0.25616964674554765
1128,0.11050629941746593
1129,0.16253528860397637
1130,0.3103833496570587
1131,0.8652033447287977
1132,0.05977455177344382
1133,0.8653210701886564
1134,0.46953748306259513
1135,0.14879586827009916
1136,0.9083270994015038
1137,0.4598088653292507
1138,0.0165742055978626
1139,0.0669682880397886
1140,0.503297126153484
1141,0.9364749421365559
1142,0.866494829999283
1143,0.042890719370916486
1144,0.9663098710589111
1145,0.0424118225928396
1146,0.7334373972844332
1147,0.7665506200864911
1148,0.6066418555565178
1149,0.3955536321736872
1150,0.5461459532380104
1151,0.9959519547410309
1152,0.3934809318743646
1153,0.9728631656616926
1154,0.08969585713930428
1155,0.9907281922642142
1156,0.7699408831540495
1157,0.610653585055843
1158,0.8875240713823587
1159,0.7805775380693376
1160,0.09736922360025346
1161,0.5942443953827024
1162,0.8572965334169567
1163,0.8806532111484557
1164,0.8468540259636939
1165,0.4743475883733481
1166,0.6596623598597944
1167,0.6589173395186663
1168,0.8940267711877823
1169,0.592766520800069
1170,0.6482941545546055
1171,0.8558408445678651
1172,0.735564986243844
1173,0.3116324415896088
1174,0.5848531853407621
1175,0.9207942571956664
1176,0.09216876118443906
1177,0.8856662465259433
1178,0.6358504483941942
1179,0.3430431205779314
1180,0.11793022882193327
1181,0.5547058219090104
1182,0.1452253283932805
1183,0.8407232682220638
1184,0.4740259489044547
1185,0.8369015539065003
1186,0.06162240356206894
1187,0.16739452676847577
1188,0.6462436369620264
1189,0.4642461382318288
1190,0.8809761414304376
1191,0.8213056905660778
1192,0.46819293801672757
1193,0.3397387082222849
1194,0.44277822645381093
1195,0.3700750907883048
1196,0.5151923266239464
1197,0.4599822259042412
1198,0.5191679303534329
1199,0.42761262599378824
1200,0.963425537571311
1201,0.34977203025482595
1202,0.12488048011437058
1203,0.057845831383019686
1204,0.9331819450017065
1205,0.5547888444270939
1206,0.48854507179930806
1207,0.11793273407965899
1208,0.6468433325644583
1209,0.743411724222824
1210,0.09191614226438105
1211,0.9045291203074157
1212,0.9959211032837629
1213,0.5868766151834279
1214,0.5031692539341748
1215,0.37256367644295096
1216,0.351417210418731
1217,0.8905820201616734
1218,0.1644243651535362
1219,0.6174942434299737
1220,0.7981992282439023
1221,0.6208370027597994
1222,0.07617509993724525
1223,0.9953275793232024
1224,0.7876170908566564
1225,0.6243343658279628
1226,0.404750210698694
1227,0.8355115393642336
1228,0.20338701782748103
1229,0.6564989651087672
1230,0.6909931371919811
1231,0.5189902374986559
1232,0.7579097070265561
1233,0.6074159413110465
1234,0.821035546483472
1235,0.09270901721902192
1236,0.8959744514431804
1237,0.10896304273046553
1238,0.11512599000707269
1239,0.5577577839139849
1240,0.7682416376192123
1241,0.7112351031973958
1242,0.7717948907520622
1243,0.2587317393627018
1244,0.34229791769757867
1245,0.5913669248111546
1246,0.16169735742732882
1247,0.16105445357970893
1248,0.6641846902202815
1249,0.506602167384699
1250,0.31043955660425127
1251,0.6136793030891567
1252,0.9516389248892665
1253,0.7143019770737737
1254,0.2433394556865096
1255,0.9563143374398351
1256,0.14537467202171683
